occurrence_id,occurrence_location,ship_craft_type_l1,flag_state,gt_gross_tonnage,loa_length_overall_in_metres,port_of_accident_l1_occ,injury_type_l1,deaths_crew,injury_type_l1,short_description_occ,weather,loss_of_vessel_damage,date
058869ee-6c51-ee11-be6f-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship had an inadequate pilot ladder arrangement.,Clear,,2023-09-01
a27964c9-9b83-ee11-8179-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Cargo ship made contact with berthed tugs while shifting in dock resulting in no damage.,Clear,,2023-11-01
3b738e4b-2290-ee11-be36-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Fishing vessel struck some rocks and sank resulting in no injuries to persons on board.,Unknown,,2023-12-01
7914de01-8613-ef11-9f89-6045bd0ddb30,Open sea -> Within EEZ,Recreational craft,UNITED KINGDOM,3.9,5.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),Sailing vessel crew member was struck by boom resulting in head injury.,Unknown,No damage,2024-05-01
f13c7905-7b2d-ef11-840a-6045bd0b0429,Coastal waters <= 12 nm,,,,,,,0,,Container vessel's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-06-01
73cdcbb7-9d42-ef11-a316-6045bd0b040f,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Bone fractures,A cruise ship passenger tripped and fractured their wrist,Clear,No damage,2024-07-01
08fb1534-3d9c-ef11-8a69-000d3a0d1194,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Cargo ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-11-01
74e24848-dcc3-ed11-b597-002248c702db,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's cargo packaging was damaged due to usage of gas cutting equipment.,Clear,,2023-03-01
d7446638-1ceb-ed11-8847-002248c87a51,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo vessel made contact with a lock wall whilst manoeuvring.,Unknown,,2023-05-01
fe6ff147-1ef3-ed11-8848-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug and a pleasure craft collided resulting in no injuries/damages.,Unknown,,2023-05-01
616b198b-7100-ee11-8f6c-002248c87a1d,Coastal waters <= 12 nm,,,,,,,0,,Sailing yacht capsized with the person and vessel recovered to shore by lifeboat.,Clear,,2023-05-01
26775744-3452-ee11-be6f-002248c87a1d,Coastal waters <= 12 nm,,,,,,,0,,A crew transfer vessel grounded whilst transiting a buoyed channel.,Clear,,2023-09-01
95a54cc6-d156-ee11-be6f-002248c8714f,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,200.0,23.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,Fishing vessel crew member snagged finger on bridal when hauling resulting a fingernail becoming disloged,Unknown,No damage,2023-09-01
bb3fc87b-4b64-ee11-8df0-002248c87217,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-10-01
e3d06ea8-178d-ee11-be36-002248c878ca,Coastal waters <= 12 nm,,,,,,,0,,Container ship grounded and resulted in controlled water ingress.,Clear,,2023-11-01
1da849fb-87a9-ee11-be37-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,A container vessel had an inadequate pilot ladder arrangement.,Unknown,,2023-12-01
5761f49c-94bb-ee11-9078-002248c878ca,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,310.0,30.0,UNITED KINGDOM,Wounds and superficial injuries,0,Wounds and superficial injuries,A tug boat crew member was struck on the leg,Unknown,Minor damage (less than material damage),2023-12-01
4298ca52-b6cc-ee11-9079-002248c87217,Coastal waters <= 12 nm,,,,,,,0,,Fishing vessel ran aground resulting in being towed to port.,Unknown,,2024-02-01
97856b01-3efb-ee11-9f8a-002248c87a1d,Coastal waters <= 12 nm,,,,,,,0,,Offshore support tug's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-04-01
f938c78c-0c03-ef11-9f8a-002248c8714f,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,Cruise ships passenger fractured ankle while playing pickleball.,Clear,No damage,2024-04-01
22026302-0a1d-ef11-840a-6045bd0b2bc9,Internal waters -> Port area,,,,,FRANCE,,0,,A ro-pax vessel experienced a fire in waste skip on a vehicle deck,Clear,,2024-05-01
80a51b26-9054-ef11-bfe3-000d3a874bdc,Coastal waters <= 12 nm,,,,,,,0,,Fishing vessel taking on water resulting in being towed back to harbour.,Unknown,,2024-08-01
8df8f597-9a54-ef11-bfe3-000d3a874bdc,Internal waters -> Port area,Service ship,UNITED KINGDOM,42.0,17.0,UNITED KINGDOM,Drowning and asphyxiation,0,Drowning and asphyxiation,SAR crew member went overboard when transferring to another vessel.,Unknown,No damage,2024-07-01
cc23aee9-9084-ef11-ac21-6045bd0e2db0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Bulk carrier suffered a suspected fire coming out from the funnel stack,Rain,,2024-10-01
0c6d8e40-2ac1-ef11-b8e8-6045bd0e3723,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel lost propulsion resulting in towage back to shore,Clear,,2024-12-01
95453b24-08c7-ed11-b596-002248c6387e,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,UNITED STATES - US,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",Passenger ship's crew member hurt their shoulder while on duty.,Clear,No damage,2023-02-01
0f6702ce-e605-ee11-8f6e-002248c87a1d,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Bone fractures,Cruise ships passenger slipped and sustained a fractured wrist,Overcast,No damage,2023-05-01
2333dc24-ca1c-ee11-8f6d-002248c87a57,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Bulk carrier's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-07-01
461fbee0-061f-ee11-9966-002248c87a58,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Hopper dredger was found to have a significant twist in the spreader during an inspection of the ladder is not fit for use,Unknown,,2023-07-01
b3c7e9b0-0b4b-ee11-be6f-002248c87a40,Coastal waters <= 12 nm,,,,,,,0,,Collision between two powerboat vessels whilst taking evasive action causing head injury to one crew member & swelling to the chest.,Clear,,2023-09-01
950373da-0d4b-ee11-be6f-002248c87a58,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Tug was about to assist a vessel when the main engine de-clutched and alarmed.,Unknown,,2023-09-01
7b071dba-0f68-ee11-9ae7-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel experienced engine failure and was drifting towards the shore.,Unknown,,2023-10-01
749f21e7-8a9a-ee11-be37-002248c87a1d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A chemical tanker used an unsafely weighted heaving line.,Unknown,,2023-12-01
ccc565b1-3cc0-ee11-9079-002248c87a40,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel experienced a fire and was towed back to port,Unknown,,2024-01-01
c02f2188-51d6-ee11-904d-002248c87217,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Bone fractures,A cruise ship passenger fell and fractured their ankle,Clear,No damage,2023-01-01
631991ca-9efc-ee11-9f8a-002248c8796d,Coastal waters <= 12 nm,,,,,,,0,,"Fishing vessel taken on water resulting in loss of vessel, all crew safe.",Unknown,,2024-04-01
0ad6b0bd-b450-ef11-a316-000d3a874bdc,Coastal waters <= 12 nm,,,,,,,0,,A charter fishing vessel experienced propulsion failure resulting in a tow back to harbour,Clear,,2024-08-01
345050ae-52b7-ed11-b596-0022481b5ab5,Internal waters -> Port area,,,,,FRANCE,,0,,Cargo vessel made contact with a passenger ship resulting in damage to the cargo vessel.,Clear,,2023-02-01
d08490e7-53d4-ed11-a7c6-002248c87a40,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,Cruise ship passenger fell in their bathroom resulting in a fractured wrist.,Overcast,No damage,2023-03-01
c269d58f-0327-ee11-9965-002248c87a51,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,2.4,7.7,,Wounds and superficial injuries,0,Wounds and superficial injuries,A charter motor boat passenger suffered a minor head injury.,Clear,No damage,2023-07-01
f30e82d2-b92b-ee11-bdf4-002248c8714f,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,490.0,32.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A tug crew member sustained a minor head injury from a rope during equipment transfer from another vessel.,Clear,No damage,2023-07-01
0f36a247-b871-ee11-8179-002248c87a58,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",Cruise ship's passenger slipped resulting in a shoulder dislocation.,Overcast,No damage,2023-10-01
beea6a16-6090-ee11-be36-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Standby safety vessel made contact with the quayside resulting in a hole in the bow.,Clear,,2023-11-01
9d0055af-41cb-ee11-9079-002248c87a1d,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,"Cruise ship, passenger caught thumb in door resulting in closed fracture",Overcast,No damage,2024-02-01
5684a4d5-41e1-ee11-904c-0022481b57c2,Coastal waters <= 12 nm,,,,,,,0,,Container ship's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-03-01
f5dbcd15-8e13-ef11-9f89-6045bd0ddb30,Coastal waters <= 12 nm,,,,,,,0,,A passenger vessel had an allision with a cruise ship,Clear,,2024-05-01
485476f9-b019-ef11-840a-00224800fdb3,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug had a diesel pollution incident resulting from a crack in the hull.,Rain,,2024-05-01
b9a2f164-332a-ef11-8409-000d3a875968,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A search and rescue vessel grounded whilst manoeuvring close to the shore.,Clear,,2024-06-01
4c0c9cb2-3032-ef11-8e4e-6045bd0b033c,Inland waters -> River,,,,,,,0,,An unnamed motor vessel collided with a self-hire vessel resulting in minor damage,Clear,,2024-06-01
f6b05ad3-d53a-ef11-a316-6045bd0b033c,Coastal waters <= 12 nm,,,,,,,0,,A fisheries protection vessel collided with a fishing vessel.,Clear,,2024-07-01
f6bf8362-2970-ef11-a670-00224800801e,Inland waters -> River,,,,,,,0,,Inland waterway passenger vessel made contact with a bridge resulting in damage to wheelhouse,Clear,,2024-09-01
220e4a1c-c4b3-ef11-b8e8-6045bd0dbe09,Open sea -> Within EEZ,,,,,,,0,,Fishing vessel lost propulsion resulting in tow.,Unknown,,2024-12-01
d1a17746-8cc6-ef11-b8e8-002248c68c1c,Coastal waters <= 12 nm,,,,,,,0,,A container ship suffered main engine shut down due to water coming in through a side shell door,Rain,,2024-12-01
54adf448-bb9c-ed11-aad1-0022481b5e4e,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Passenger ship's starboard engine failed which resulted in contact with another vessel and a mooring buoy.,Overcast,,2023-01-01
9f141e92-54ac-ed11-83ff-0022481b5108,Open sea -> Within EEZ,Cargo ship,UNITED KINGDOM,17000.0,170.0,,"Burns, scalds and frostbites",0,"Burns, scalds and frostbites",Cargo vessel's crew member sustained an electrical burn.,Clear,No damage,2023-01-01
f3e3f3af-0ec7-ed11-b596-002248c6387e,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Bone fractures,Passenger ship's guest slipped and suffered a suspected neck fracture.,Clear,No damage,2023-03-01
976def0a-b106-ee11-8f6e-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Oil tanker's pilot ladder did not conform to SOLAS regulations.,Clear,,2023-06-01
a1ae61e0-d006-ee11-8f6e-002248c87a57,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship had a non-SOLAS compliant pilot ladder arrangement.,Unknown,,2023-06-01
d586f7ad-c811-ee11-8f6e-002248c87a58,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A search and rescue vessel partially grounded whilst launching.,Clear,,2023-06-01
e0518827-fc26-ee11-9965-002248c87a4c,Coastal waters <= 12 nm,,,,,,,0,,A container vessel had an inadequate pilot ladder arrangement.,Clear,,2023-07-01
810c75fd-8e42-ee11-bdf3-002248c8796d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Hopper dredger's pilot ladder embarkation point was non-compliant.,Unknown,,2023-08-01
3432314a-1d5d-ee11-8def-002248c8714f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Ro-pax vessel  crew member lost footing undertaking maintenance of the IRB & fell against railings while transferring from the IRB to the vessel resulting in sprained abdomen,Clear,,2023-09-01
fd7c0939-8c62-ee11-8df0-002248c8714f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-10-01
d43bb28e-8d87-ee11-be36-002248c878ca,Coastal waters <= 12 nm,,,,,,,0,,Marine Autonomous Surface Ship made contact with an OSS sub-station,Clear,,2023-08-01
db45768c-9437-ef11-a316-6045bd0b0696,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,35000.0,180.0,FRANCE,"Effects of sound, vibration and pressure",0,"Effects of sound, vibration and pressure",Ro-pax vessel crewmember sustained compressed air injury.,Clear,No damage,2024-06-01
3c200431-b83e-ef11-a316-6045bd0b057b,Coastal waters <= 12 nm,,,,,,,0,,Support vessel grounded resulting in no known damage but loss of power and towage required to deeper waters.,Overcast,,2024-05-01
4306529b-da7c-ef11-ac20-002248c6c24a,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,100.0,16.0,,Traumatic amputations (Loss of body parts),0,Traumatic amputations (Loss of body parts),A fishing vessel crew member sustained an injured finger which became infected and had to be amputated.,Unknown,No damage,2024-08-01
a279b991-889b-ef11-8a69-6045bd0e0ff5,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A passengers vessel made contact with pier whilst coming alongside resulting in minor damage.,Rain,,2024-10-01
89813957-35a0-ef11-8a69-000d3a0d1194,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel damaged a propeller whilst in surf,Overcast,,2024-11-01
3dd00210-d898-ed11-aad0-6045bd0d76da,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo ship pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-01-01
c626ab0d-3bb1-ed11-83ff-0022481b5ce8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship had a non-SOLAS compliant pilot ladder,Overcast,,2023-02-01
473b0feb-e4fe-ed11-8f6c-002248c87a58,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,3.3,,Unknown or unspecified,0,Unknown or unspecified,Three PWs were racing with 2 colliding with a powerboat resulting in a injury.,Clear,Minor damage (less than material damage),2023-05-01
b3db4661-2d52-ee11-be6f-002248c878ca,Coastal waters <= 12 nm,,,,,,,0,,A tanker had an inadequate pilot ladder arrangement.,Overcast,,2023-09-01
74e5ceb3-cc53-ee11-be6f-002248c87217,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A search and rescue vessel damaged its propeller during recovery from the water.,Clear,,2023-08-01
0377a42b-8167-ee11-9ae7-002248c878ca,Coastal waters <= 12 nm,,,,,,,0,,A pilot vessel had a fire and returned to the berth.,Unknown,,2023-10-01
0f39c9ec-637a-ee11-8179-002248c87217,Coastal waters <= 12 nm,,,,,,,0,,Cargo ship pilot ladder was not rigged per current SOLAS regulations,Unknown,,2023-10-01
d9a3ac5b-5c88-ee11-be36-002248c878ca,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Bone fractures,Cruise ship's passenger lost their balance and fell resulting in a fractured wrist.,Clear,No damage,2023-11-01
da0f9deb-ae8a-ee11-be36-002248c87217,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel experienced a fire in the cargo hold due to smouldering grain.,Unknown,,2023-11-01
e7f1a108-859e-ee11-be37-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-12-01
5eb7cf2e-8e37-ef11-a316-6045bd0b05c8,Coastal waters <= 12 nm,,,,,,,0,,A cargo ship's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-06-01
6c9c7612-f33d-ef11-a316-6045bd0b05c8,Coastal waters <= 12 nm,,,,,,,0,,A passenger sight seeing vessel grounded with passengers on board.,Clear,,2024-06-01
b30f115b-f153-ef11-bfe3-6045bd0ac912,Internal waters -> Port area,Passenger ship,CYPRUS,34000.0,180.0,UNITED KINGDOM,Wounds and superficial injuries,0,Wounds and superficial injuries,RoPax crew member caught thumb while carrying out maintenance resulting in minor injury.,Clear,No damage,2024-08-01
f296ae0b-d592-ef11-8a69-002248c65071,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,480.0,49.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains","A ro-pax ferry crew member tripped over bitts on deck and fell, sustaining a sprained wrist.",Rain,No damage,2024-10-01
1a635c5c-2a95-ef11-8a68-000d3a0d1194,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship had a miscommunication between crew during departure,Unknown,,2024-10-01
bf692490-acbb-ef11-b8e8-6045bd0c57c5,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel grounded and sustained damage to a propeller,Overcast,,2024-12-01
37d3e39a-ec9b-ed11-aad1-0022481b5fc8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel made contact with a shore side crane during berthing operations.,Unknown,,2023-01-01
10243325-acb6-ed11-b597-0022481b50d1,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Bone fractures,Passenger ship's guest stumbled and fell against the bed inside the cabin resulting in a broken hip.,Clear,No damage,2023-02-01
d44824c6-57df-ed11-a7c6-002248c8796d,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,3.9,,Drowning and asphyxiation,0,Drowning and asphyxiation,An inflatable RHIB broached whilst approaching harbor and the crew were rescued.,Clear,No damage,2023-04-01
a22cc017-c9f3-ed11-8848-002248c87a59,Open sea -> Within EEZ,,,,,,,0,,Diving vessel suffered machinery failure and resulted in no Injuries,Unknown,,2023-05-01
4a8bbb62-c6fb-ed11-8f6d-002248c87a1d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo vessel's crew used a weighted heaving line.,Unknown,,2023-05-01
3edb39b5-a21c-ee11-8f6d-002248c87217,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,13.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,Sailing vessel crew member suffered an open wound to their leg,Unknown,No damage,2023-07-01
